Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,OBJECTID
"2018500330277","264541","108040",-3.925906,50.855957,"50","3","1","1",05/08/2018,"1",10:30:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020311,"934"
"2018500806084","262986","108127",-3.948018,50.856372,"50","2","1","1",11/12/2018,"3",15:00:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020311,"934"
"2018500329719","243685","100196",-4.218654,50.780209,"50","3","1","1",06/09/2018,"5",22:46:00,"588",E10000008,"3","3079","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020290,"937"
"2018500286366","259154","115973",-4.005454,50.925964,"50","3","2","3",31/03/2018,"7",11:30:00,"588",E10000008,"4","3217","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020303,"940"
"2018500258817","245661","126244",-4.201662,51.014803,"50","3","1","2",02/01/2018,"3",20:10:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","7","1","1","0","0","1","2",E01020277,"942"
"2018500325491","246342","126598",-4.192111,51.018166,"50","3","3","5",20/08/2018,"2",15:37:00,"588",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1",E01020279,"942"
"2018500800933","245554","126430",-4.203265,51.016445,"50","3","2","1",24/10/2018,"4",16:06:00,"588",E10000008,"4","3233","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020277,"942"
"2018500801043","245765","126576",-4.200322,51.017814,"50","3","3","1",26/10/2018,"6",15:00:00,"588",E10000008,"6","0","6","30","9","4","4","3233","0","0","1","2","2","0","0","1","1",E01020277,"942"
"2018500302043","252782","124314",-4.099435,50.999327,"50","3","2","2",22/05/2018,"3",13:30:00,"588",E10000008,"4","3232","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020278,"945"
"2018500803841","251257","125597",-4.121679,51.010464,"50","3","1","1",01/12/2018,"7",18:57:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020278,"945"
"2018500260249","249827","124257",-4.141494,50.998051,"50","3","1","1",11/01/2018,"5",09:04:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","4","0","0","2","1",E01020278,"946"
"2018500307858","252988","122044",-4.095582,50.978981,"50","2","1","2",24/06/2018,"1",21:15:00,"588",E10000008,"4","3232","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","2",E01020278,"946"
"2018500316573","252382","121730",-4.104081,50.976004,"50","3","2","1",29/06/2018,"6",15:00:00,"588",E10000008,"4","3232","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020278,"946"
"2018500264088","245292","126973",-4.207229,51.021254,"50","3","2","1",23/01/2018,"3",13:50:00,"588",E10000008,"6","0","6","30","3","4","6","0","0","0","1","2","2","0","0","1","1",E01020282,"948"
"2018500281836","244725","126778",-4.215223,51.019349,"50","3","1","2",08/01/2018,"2",16:50:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","9","1","0","0","1","1",E01020281,"948"
"2018500310997","244407","126909",-4.21981,51.02044,"50","2","5","2",09/06/2018,"7",20:40:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020281,"948"
"2018500317379","245241","127066",-4.207996,51.022076,"50","2","2","1",18/07/2018,"4",23:45:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","1","1","0","0","1","2",E01020282,"948"
"2018500808501","245305","126960",-4.207039,51.02114,"50","2","1","1",15/12/2018,"7",12:25:00,"588",E10000008,"3","386","6","30","9","4","6","0","0","0","1","5","2","0","0","1","2",E01020282,"948"
"2018500273058","245405","126491",-4.205414,51.016953,"50","2","1","1",10/02/2018,"7",09:25:00,"588",E10000008,"6","0","2","30","3","4","6","0","0","0","1","2","2","0","0","1","1",E01020280,"949"
"2018500294826","245311","126593",-4.206796,51.017844,"50","3","1","1",17/03/2018,"7",10:33:00,"588",E10000008,"6","0","2","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020280,"949"
"2018500301192","245176","126477",-4.20867,51.016766,"50","3","2","1",18/05/2018,"6",08:00:00,"588",E10000008,"6","0","2","30","3","4","6","0","0","0","1","9","1","0","0","1","2",E01020280,"949"
"2018500805423","245114","126718",-4.209656,51.018914,"50","3","1","1",12/11/2018,"2",15:36:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","1","1","1","1","0","0","1","1",E01020280,"949"
"2018500809521","245447","126452",-4.204799,51.016614,"50","3","1","1",26/12/2018,"4",23:45:00,"588",E10000008,"3","386","6","30","0","-1","-1","0","0","0","4","1","1","0","0","1","1",E01020282,"949"
"2018500263394","243044","125616",-4.238668,51.008451,"50","3","2","1",13/01/2018,"7",19:20:00,"588",E10000008,"6","0","9","30","7","2","6","0","0","0","4","2","2","0","0","1","1",E01020283,"950"
"2018500320223","244311","125924",-4.220754,51.011563,"50","3","2","3",29/06/2018,"6",18:48:00,"588",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1",E01020285,"950"
"2018500803574","244878","126345",-4.212859,51.015499,"50","3","1","1",06/10/2018,"7",10:10:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","1","1",E01020284,"950"
"2018500268269","243895","126561",-4.226954,51.017174,"50","3","2","1",28/01/2018,"1",16:25:00,"588",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","2",E01020281,"951"
"2018500326981","243227","126947",-4.236637,51.020461,"50","3","2","2",24/08/2018,"6",18:27:00,"588",E10000008,"3","39","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020283,"951"
"2018500802890","243301","127053",-4.235629,51.021433,"50","3","1","1",23/11/2018,"6",23:46:00,"588",E10000008,"3","39","6","60","0","-1","-1","0","0","0","6","5","5","0","0","2","1",E01020283,"951"
"2018500289457","247018","120616",-4.17996,50.964593,"50","3","1","1",15/04/2018,"1",18:54:00,"588",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020296,"954"
"2018500291016","247243","120946",-4.176897,50.967618,"50","3","2","2",14/04/2018,"7",16:14:00,"588",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020296,"954"
"2018500802444","245316","121895",-4.204723,50.975631,"50","3","2","1",29/10/2018,"2",15:05:00,"588",E10000008,"3","388","6","30","6","4","6","0","0","0","1","1","1","0","0","2","1",E01020296,"954"
"2018500800219","245448","125075",-4.204198,51.004241,"50","2","2","2",11/09/2018,"3",09:54:00,"588",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020296,"955"
"2018500312148","245665","123429",-4.200407,50.989509,"50","3","1","1",26/05/2018,"7",03:36:00,"588",E10000008,"3","388","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020296,"956"
"2018500269730","238828","108009",-4.290926,50.849082,"50","3","1","1",09/02/2018,"6",09:30:00,"588",E10000008,"6","0","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020289,"957"
"2018500264982","240515","103886",-4.265186,50.812502,"50","3","2","2",16/01/2018,"3",12:30:00,"588",E10000008,"3","3079","6","60","0","-1","-1","0","0","0","1","9","2","0","0","2","1",E01020289,"959"
"2018500804922","243521","104175",-4.222675,50.815919,"50","3","1","1",11/10/2018,"5",09:19:00,"588",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","2",E01020289,"959"
"2018500800155","254845","121199",-4.06881,50.971859,"50","3","1","1",25/05/2018,"6",09:00:00,"588",E10000008,"4","3227","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020308,"962"
"2018500263717","255279","121584",-4.062786,50.975428,"50","3","1","1",14/01/2018,"1",08:14:00,"588",E10000008,"4","3227","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020308,"963"
"2018500264984","256026","124499",-4.053309,51.001811,"50","3","1","1",11/01/2018,"5",10:11:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","4","0","0","2","1",E01020308,"963"
"2018500270802","255958","122536",-4.053498,50.984154,"50","3","2","2",11/02/2018,"1",13:20:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","2",E01020308,"963"
"2018500330877","262669","121368",-3.957508,50.975298,"50","3","1","1",12/08/2018,"1",10:45:00,"588",E10000008,"3","377","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020308,"964"
"2018500804902","260073","120252",-3.994032,50.964643,"50","3","1","1",09/10/2018,"3",12:26:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020308,"964"
"2018500800079","234753","104205",-4.347048,50.813753,"50","2","4","1",01/09/2018,"7",13:23:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","2","2","1",E01020293,"966"
"2018500800188","234375","104148",-4.352383,50.813133,"50","3","2","1",30/09/2018,"1",11:00:00,"588",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020294,"966"
"2018500294815","235441","107990",-4.33899,50.847958,"50","3","1","1",29/04/2018,"1",15:26:00,"588",E10000008,"3","388","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020293,"967"
"2018500309647","235240","104030",-4.340062,50.812319,"50","3","1","1",29/06/2018,"6",17:09:00,"588",E10000008,"3","3072","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020293,"967"
"2018500803838","235275","104044",-4.339572,50.812455,"50","3","2","1",29/11/2018,"5",17:45:00,"588",E10000008,"3","3072","6","40","9","4","3","3072","0","0","6","4","2","0","0","2","1",E01020293,"967"
"2018500803851","234772","103182",-4.346317,50.804566,"50","2","1","2",30/11/2018,"6",13:30:00,"588",E10000008,"3","388","6","40","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020293,"967"
"2018500331380","234348","103537",-4.35249,50.807635,"50","3","2","2",22/08/2018,"4",15:00:00,"588",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020293,"969"
"2018500800157","234439","104153",-4.351477,50.813196,"50","2","2","1",02/09/2018,"1",17:00:00,"588",E10000008,"3","388","6","30","1","4","6","0","0","0","1","1","1","0","0","2","1",E01020293,"969"
"2018500801046","234429","104143",-4.351615,50.813103,"50","3","2","1",27/10/2018,"7",12:49:00,"588",E10000008,"6","0","6","30","1","4","3","388","0","0","1","1","1","0","0","2","1",E01020294,"969"
"2018500806558","234104","104189",-4.356245,50.813423,"50","3","2","1",19/12/2018,"4",16:00:00,"588",E10000008,"3","3072","6","30","3","4","6","0","0","0","4","2","2","0","0","2","1",E01020294,"969"
"2018500814712","244493","115391",-4.213658,50.916967,"50","2","1","1",17/12/2018,"2",16:30:00,"588",E10000008,"4","3227","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","2",E01020301,"972"
"2018500272121","237055","90160",-4.308182,50.688205,"50","3","2","3",14/02/2018,"4",13:31:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","2",E01020286,"973"
"2018500304944","235339","99128",-4.336461,50.768302,"50","3","2","3",13/06/2018,"4",15:20:00,"588",E10000008,"3","388","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020286,"974"
"2018500275489","235595","93161",-4.33017,50.714759,"50","2","2","2",23/02/2018,"6",17:20:00,"588",E10000008,"3","38","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020286,"977"
"2018500320237","235397","89968",-4.331549,50.686013,"50","3","2","1",29/06/2018,"6",14:48:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020286,"978"
"2018500300425","244432","127709",-4.219797,51.027635,"50","3","1","1",02/06/2018,"7",03:28:00,"588",E10000008,"6","0","6","30","3","4","6","0","0","0","5","1","1","0","0","1","1",E01020300,"983"
"2018500321784","244899","127933",-4.213239,51.029774,"50","3","1","2",20/07/2018,"6",23:17:00,"588",E10000008,"3","386","1","30","1","4","3","386","0","0","4","2","2","0","0","2","1",E01020300,"983"
"2018500800353","244906","127911",-4.21313,51.029578,"50","3","2","1",28/09/2018,"6",17:30:00,"588",E10000008,"3","386","6","30","1","4","3","39","0","0","1","1","1","0","0","2","1",E01020300,"983"
"2018500274361","232566","104127",-4.378028,50.812424,"50","3","1","1",19/02/2018,"2",07:50:00,"588",E10000008,"6","0","6","60","6","1","3","3072","0","0","1","7","2","0","0","2","1",E01020302,"985"
"2018500274404","231444","104563",-4.39414,50.816015,"50","3","2","1",23/02/2018,"6",08:40:00,"588",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020302,"985"
"2018500282825","232764","104061",-4.37519,50.811888,"50","3","1","1",24/03/2018,"7",14:17:00,"588",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","1","1","2","7","0","2","1",E01020302,"985"
"2018500316153","231931","104351",-4.387136,50.814252,"50","2","3","3",16/07/2018,"2",18:45:00,"588",E10000008,"3","3072","6","60","9","4","6","0","0","0","1","1","1","0","0","2","1",E01020302,"985"
"2018500270521","230027","105246",-4.414553,50.821738,"50","3","1","1",07/02/2018,"4",20:45:00,"588",E10000008,"3","3072","6","40","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020293,"986"
"2018500303474","229995","105251",-4.41501,50.821773,"50","2","1","2",10/06/2018,"1",03:45:00,"588",E10000008,"3","3072","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020302,"986"
"2018500800002","228632","105424",-4.434423,50.822926,"50","3","1","2",19/08/2018,"1",21:50:00,"588",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","6","7","2","0","7","2","1",E01020302,"986"
"2018500801026","228412","105480",-4.43757,50.823364,"50","2","1","1",28/10/2018,"1",13:56:00,"588",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020302,"986"
"2018500311140","231789","112774",-4.393021,50.88989,"50","2","1","1",23/06/2018,"7",08:30:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020291,"987"
"2018500311388","228990","115498",-4.434057,50.913542,"50","3","2","1",05/07/2018,"5",19:40:00,"588",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020291,"987"
"2018500804582","248753","118925",-4.154568,50.949856,"50","3","1","3",05/10/2018,"6",23:35:00,"588",E10000008,"4","3227","6","30","3","4","6","0","0","0","6","1","1","5","0","2","1",E01020304,"989"
"2018500274290","250846","120186",-4.125311,50.961733,"50","3","1","1",23/02/2018,"6",07:20:00,"588",E10000008,"4","3232","6","60","0","-1","-1","0","0","0","1","1","4","0","0","2","1",E01020307,"990"
"2018500800170","252090","119746",-4.10743,50.9581,"50","3","2","1",28/09/2018,"6",07:28:00,"588",E10000008,"6","0","6","60","9","4","4","3227","0","0","1","1","1","0","0","2","1",E01020307,"990"
"2018500800247","249731","119210",-4.140773,50.952673,"50","3","4","2",27/08/2018,"2",18:58:00,"588",E10000008,"6","0","6","30","3","4","3","386","0","0","1","1","1","0","0","2","1",E01020305,"990"
"2018500309847","250416","119706",-4.131232,50.957308,"50","3","2","1",30/06/2018,"7",09:10:00,"588",E10000008,"4","3232","6","30","3","4","6","0","0","0","1","1","1","0","0","2","2",E01020307,"991"
"2018500320636","249728","119317",-4.14086,50.953633,"50","3","2","1",08/08/2018,"4",13:15:00,"588",E10000008,"4","3227","1","30","1","4","4","3227","0","8","1","1","1","0","0","2","2",E01020307,"991"
"2018500281976","255312","96867",-4.052534,50.753311,"50","3","2","2",17/03/2018,"7",19:00:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020322,"998"
"2018500803965","255291","96902",-4.052845,50.75362,"50","2","1","1",23/11/2018,"6",20:07:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020322,"998"
"2018500285783","256314","94464",-4.037401,50.731964,"50","3","2","1",09/04/2018,"2",17:13:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020322,"999"
"2018500273067","261779","95139",-3.960264,50.739358,"50","3","2","2",11/02/2018,"1",12:38:00,"589",E10000008,"4","3260","6","60","5","4","3","30","0","0","1","1","2","0","0","2","1",E01020322,"1000"
"2018500284558","261775","95147",-3.960324,50.739429,"50","3","2","1",27/03/2018,"3",11:07:00,"589",E10000008,"4","3260","6","60","5","4","6","0","0","0","1","1","2","0","0","2","1",E01020322,"1000"
"2018500320720","261706","95248",-3.961339,50.74032,"50","3","2","1",10/08/2018,"6",13:11:00,"589",E10000008,"4","3260","6","60","5","4","3","30","0","0","1","1","1","0","0","2","1",E01020322,"1000"
"2018500330311","257862","95885",-4.016029,50.745116,"50","3","2","1",14/09/2018,"6",17:10:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020322,"1000"
"2018500801148","257365","96255",-4.023212,50.74832,"50","3","1","1",03/08/2018,"6",01:17:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020322,"1000"
"2018500802991","261581","95338",-3.963144,50.741099,"50","3","2","1",23/11/2018,"6",05:52:00,"589",E10000008,"4","3260","6","60","0","-1","-1","0","0","0","6","7","2","0","0","2","1",E01020322,"1000"
"2018500801042","257388","98656",-4.023817,50.769903,"50","3","2","1",25/10/2018,"5",07:09:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020322,"1001"
"2018500302582","255302","92365",-4.050908,50.712849,"50","3","2","3",02/06/2018,"7",17:58:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020329,"1002"
"2018500328473","256154","92882",-4.03905,50.717707,"50","3","3","1",26/08/2018,"1",22:28:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","1","1","0","7","2","1",E01020329,"1002"
"2018500330285","255719","92718",-4.045143,50.716125,"50","3","2","2",03/09/2018,"2",09:36:00,"589",E10000008,"3","30","3","70","5","4","3","30","0","0","1","1","1","0","0","2","1",E01020329,"1002"
"2018500800139","255848","92757",-4.043333,50.716508,"50","3","1","1",23/09/2018,"1",02:58:00,"589",E10000008,"4","3260","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020329,"1002"
"2018500266544","258810","95019",-4.002269,50.737565,"50","3","1","1",29/01/2018,"2",10:47:00,"589",E10000008,"6","0","6","30","9","4","6","0","0","0","1","8","2","0","0","2","1",E01020330,"1003"
"2018500287548","258950","94164",-3.999959,50.729915,"50","3","2","1",17/04/2018,"3",21:28:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","2","2","0","2","2","1",E01020329,"1003"
"2018500295453","258641","94898",-4.004616,50.736436,"50","3","2","1",03/05/2018,"5",17:52:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020330,"1003"
"2018500329730","258579","94756",-4.005439,50.735145,"50","3","1","3",04/08/2018,"7",22:51:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020329,"1003"
"2018500270411","243997","66129",-4.199896,50.474157,"50","3","2","1",02/02/2018,"6",09:20:00,"589",E10000008,"6","0","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020312,"1005"
"2018500294900","245728","67242",-4.175979,50.484618,"50","3","2","2",06/05/2018,"1",14:28:00,"589",E10000008,"4","3257","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020312,"1005"
"2018500271462","243567","76449",-4.21028,50.566783,"50","3","1","1",06/02/2018,"3",15:25:00,"589",E10000008,"3","3362","6","60","0","-1","-1","0","0","0","1","3","4","0","0","2","1",E01020331,"1008"
"2018500280151","244370","76614",-4.199019,50.568481,"50","3","1","1",10/03/2018,"7",20:30:00,"589",E10000008,"6","0","9","30","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020331,"1008"
"2018500304958","244511","76799",-4.197107,50.570181,"50","3","1","1",10/06/2018,"1",08:02:00,"589",E10000008,"4","3362","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020331,"1008"
"2018500307724","247035","78649",-4.162252,50.587473,"50","3","2","2",20/06/2018,"4",16:23:00,"589",E10000008,"6","0","6","60","3","4","6","0","0","0","1","2","2","0","0","2","1",E01020331,"1008"
"2018500803238","243545","76171",-4.210473,50.564279,"50","3","1","1",30/11/2018,"6",12:53:00,"589",E10000008,"4","3362","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020331,"1008"
"2018500808762","245917","75776",-4.176843,50.56136,"50","3","1","1",17/12/2018,"2",06:57:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","5","8","4","0","0","2","1",E01020331,"1008"
"2018500260603","246106","69797",-4.171708,50.507678,"50","3","1","1",12/01/2018,"6",19:06:00,"589",E10000008,"4","3257","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020331,"1010"
"2018500267932","244849","72510",-4.19055,50.531727,"50","3","2","1",13/01/2018,"7",20:30:00,"589",E10000008,"4","3257","6","60","6","4","6","0","0","0","6","1","1","0","0","2","2",E01020331,"1010"
"2018500301585","245841","73012",-4.176771,50.536501,"50","3","1","1",20/05/2018,"1",12:30:00,"589",E10000008,"3","390","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020331,"1010"
"2018500321105","245088","71216",-4.186643,50.520162,"50","3","2","4",03/08/2018,"6",11:45:00,"589",E10000008,"4","3257","6","60","6","4","6","0","0","0","1","1","1","0","0","2","1",E01020331,"1010"
"2018500801463","243415","72226",-4.210649,50.528793,"50","3","2","1",12/11/2018,"2",10:20:00,"589",E10000008,"3","390","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020331,"1010"
"2018500278290","248259","73969",-4.143064,50.545734,"50","3","2","2",13/03/2018,"3",16:30:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020335,"1012"
"2018500316855","247703","73731",-4.150809,50.54345,"50","3","1","1",29/06/2018,"6",09:00:00,"589",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","2",E01020335,"1012"
"2018500316982","248695","74563",-4.137156,50.551185,"50","3","2","4",14/07/2018,"7",17:26:00,"589",E10000008,"4","3357","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020337,"1012"
"2018500330237","249297","73837",-4.128371,50.544816,"50","2","2","2",07/09/2018,"6",17:13:00,"589",E10000008,"6","0","6","40","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020336,"1013"
"2018500260211","247681","75036",-4.151653,50.555172,"50","3","1","1",11/01/2018,"5",15:55:00,"589",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","2",E01020333,"1014"
"2018500303836","247362","74168",-4.155797,50.547288,"50","3","1","2",10/06/2018,"1",02:56:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","1","1","0","0","1","1",E01020332,"1014"
"2018500304227","248202","74354",-4.144025,50.549179,"50","2","1","1",25/05/2018,"6",14:30:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","4","1","1","1","0","0","1","2",E01020332,"1014"
"2018500330903","249336","75679",-4.128566,50.56138,"50","2","2","2",31/07/2018,"3",14:53:00,"589",E10000008,"3","386","6","40","9","4","6","0","0","0","1","1","1","0","0","2","2",E01020333,"1014"
"2018500317354","250250","76729",-4.116094,50.571051,"50","3","2","2",28/07/2018,"7",08:17:00,"589",E10000008,"3","386","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020324,"1017"
"2018500296542","252345","85638",-4.090075,50.651651,"50","3","1","1",06/05/2018,"1",08:55:00,"589",E10000008,"3","386","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020323,"1018"
"2018500320851","258534","74054",-3.998169,50.549076,"50","2","3","2",08/08/2018,"4",11:33:00,"589",E10000008,"4","3257","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020323,"1019"
"2018500800502","259007","73522",-3.991295,50.544409,"50","3","2","1",08/10/2018,"2",10:30:00,"589",E10000008,"4","3357","6","30","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020323,"1019"
"2018500800123","264140","78251",-3.92062,50.588129,"50","3","1","1",10/09/2018,"2",15:46:00,"589",E10000008,"4","3212","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020323,"1020"
"2018500285378","264450","74588",-3.914908,50.555278,"50","3","2","2",01/04/2018,"1",17:05:00,"589",E10000008,"4","3357","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020323,"1021"
"2018500296558","265731","72433",-3.896058,50.536204,"50","2","1","1",06/05/2018,"1",22:00:00,"589",E10000008,"6","0","6","60","9","4","6","0","0","0","6","1","1","0","0","2","1",E01020323,"1021"
"2018500297075","271325","89283",-3.823007,50.688918,"50","3","2","1",15/05/2018,"3",12:22:00,"589",E10000008,"3","382","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020318,"1022"
"2018500320908","271853","88883",-3.815397,50.68544,"50","2","2","2",31/07/2018,"3",11:27:00,"589",E10000008,"3","382","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020318,"1022"
"2018500295858","269764","90276",-3.845444,50.697496,"50","3","1","1",06/05/2018,"1",16:35:00,"589",E10000008,"3","382","3","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020319,"1024"
"2018500283054","269213","91600",-3.853711,50.709272,"50","3","2","1",28/03/2018,"4",15:55:00,"589",E10000008,"3","382","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020319,"1025"
"2018500286082","269621","92768",-3.848349,50.719862,"50","3","1","1",09/04/2018,"2",03:52:00,"589",E10000008,"3","382","3","60","5","4","3","30","0","0","4","1","1","0","0","2","1",E01020319,"1025"
"2018500319938","269504","92988",-3.850083,50.721813,"50","3","7","1",04/08/2018,"7",11:55:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020319,"1025"
"2018500800210","269366","92671",-3.851925,50.718933,"50","2","2","1",29/09/2018,"7",14:50:00,"589",E10000008,"3","382","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020319,"1025"
"2018500800274","270048","92673",-3.84227,50.719104,"50","3","3","1",20/09/2018,"5",20:50:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","5","2","0","0","2","1",E01020319,"1025"
"2018500800405","269221","91550",-3.85358,50.708824,"50","2","2","1",16/09/2018,"1",11:58:00,"589",E10000008,"3","382","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020319,"1027"
